Date,EMBR3.SA,AZUL4.SA,MGLU3.SA,PETR4.SA,IRBR3.SA
2019-07-08,19.389999389648438,48.72999954223633,6.979172706604004,26.879362106323242,27.80476188659668
2019-07-10,19.420000076293945,49.9900016784668,7.103909492492676,27.28765296936035,29.69255828857422
2019-07-11,19.200000762939453,49.470001220703125,7.020852565765381,27.608457565307617,28.147199630737305
2019-07-12,19.290000915527344,49.09000015258789,7.059795379638672,27.734832763671875,27.520862579345703
2019-07-15,19.31999969482422,49.36000061035156,7.0172014236450195,27.394588470458984,27.16086196899414
2019-07-16,19.260000228881836,50.0,7.119121551513672,27.054344177246094,27.1403751373291
2019-07-17,19.299999237060547,49.63999938964844,7.435222148895264,26.908523559570312,26.75110626220703
2019-07-18,19.260000228881836,49.849998474121094,7.514627933502197,26.743261337280273,26.341354370117188
2019-07-19,19.329999923706055,49.70000076293945,7.242336750030518,26.675214767456055,25.931598663330078
2019-07-22,19.309999465942383,49.900001525878906,7.525276184082031,26.723819732666016,26.999887466430664
2019-07-23,19.40999984741211,49.029998779296875,7.362509727478027,26.75298309326172,27.8750057220459
2019-07-24,19.5,49.45000076293945,7.478423118591309,26.58772087097168,27.95110321044922
2019-07-25,19.299999237060547,50.88999938964844,7.437960624694824,26.14054298400879,27.95110321044922
2019-07-26,19.3700008392334,51.88999938964844,7.666745662689209,25.41144561767578,27.8750057220459
2019-07-29,19.5,52.91999816894531,8.02574634552002,25.644752502441406,27.722808837890625
2019-07-30,19.3700008392334,53.0099983215332,8.048563003540039,25.508655548095703,27.415494918823242
2019-07-31,19.309999465942383,51.779998779296875,8.023309707641602,25.353118896484375,27.80476188659668
2019-08-01,19.360000610351562,54.130001068115234,8.412123680114746,25.51837921142578,26.87696075439453
2019-08-02,19.40999984741211,53.599998474121094,8.626609802246094,25.780855178833008,26.780376434326172
2019-08-05,19.020000457763672,51.650001525878906,8.396912574768066,24.837888717651367,26.81842613220215
2019-08-06,19.459999084472656,52.970001220703125,8.908029556274414,25.15869140625,28.390127182006836
2019-08-07,19.5,53.119998931884766,8.837445259094238,24.88649559020996,28.969635009765625
2019-08-08,19.600000381469727,54.54999923706055,9.039459228515625,25.6155948638916,28.34622573852539
2019-08-09,19.549999237060547,55.470001220703125,9.19522762298584,25.547544479370117,29.18036651611328
2019-08-12,19.43000030517578,54.29999923706055,8.864217758178711,24.935100555419922,28.750123977661133
2019-08-13,19.5,53.54999923706055,9.212264060974121,25.268224716186523,29.434999465942383
2019-08-14,18.360000610351562,50.970001220703125,8.99321460723877,24.41582489013672,29.42329216003418
2019-08-15,18.049999237060547,50.560001373291016,8.837445259094238,23.739784240722656,29.145244598388672
2019-08-16,18.0,50.470001220703125,9.141682624816895,23.426259994506836,29.81841278076172
2019-08-19,17.950000762939453,49.83000183105469,9.2073974609375,23.54383087158203,29.44378089904785
2019-08-20,18.0,49.68000030517578,8.8909912109375,23.53403091430664,29.45548439025879
2019-08-21,18.139999389648438,50.849998474121094,8.893424987792969,24.935102462768555,29.888654708862305
2019-08-22,18.149999618530273,48.939998626708984,8.379876136779785,24.709754943847656,29.502315521240234
2019-08-23,17.850000381469727,47.29999923706055,8.221672058105469,23.788772583007812,29.41451072692871
2019-08-26,17.65999984741211,46.0,8.202201843261719,23.475244522094727,28.829145431518555
2019-08-27,17.549999237060547,45.97999954223633,8.326330184936523,23.847558975219727,29.32670783996582
2019-08-28,17.719999313354492,46.540000915527344,8.496702194213867,24.092500686645508,29.121829986572266
2019-08-29,18.010000228881836,48.54999923706055,9.068665504455566,24.984088897705078,30.43889617919922
2019-08-30,17.950000762939453,47.099998474121094,8.8325777053833,24.984088897705078,31.755962371826172
2019-09-02,17.709999084472656,47.13999938964844,8.910463333129883,24.788135528564453,30.643774032592773
2019-09-03,17.8799991607666,45.959999084472656,8.732789993286133,25.08206558227539,30.166704177856445
2019-09-04,18.049999237060547,47.11000061035156,9.054061889648438,25.72871208190918,30.29255485534668
2019-09-05,18.399999618530273,49.220001220703125,8.932369232177734,25.856081008911133,29.953046798706055
2019-09-06,18.010000228881836,49.349998474121094,8.761996269226074,25.98345375061035,29.625242233276367
2019-09-09,18.309999465942383,48.38999938964844,8.323895454406738,26.38515853881836,30.310117721557617
2019-09-10,18.850000381469727,48.150001525878906,7.910134792327881,26.55171775817871,30.38036346435547
2019-09-11,18.639999389648438,49.38999938964844,8.421250343322754,26.326374053955078,30.921823501586914
2019-09-12,19.459999084472656,52.04999923706055,8.518606185913086,26.512529373168945,30.731576919555664
2019-09-13,19.469999313354492,51.34000015258789,8.299555778503418,26.336170196533203,30.146217346191406
2019-09-16,19.43000030517578,47.0,8.486966133117676,27.492294311523438,31.316944122314453
2019-09-17,19.299999237060547,48.45000076293945,8.482097625732422,27.12978172302246,32.99401092529297
2019-09-18,19.5,49.20000076293945,8.533210754394531,26.66929054260254,32.63400650024414
2019-09-19,19.489999771118164,49.279998779296875,8.715752601623535,26.73787498474121,32.821327209472656
2019-09-20,19.520000457763672,48.72999954223633,8.898293495178223,26.45374298095703,32.549137115478516
2019-09-23,19.1200008392334,48.130001068115234,8.759561538696289,26.924030303955078,32.7452278137207
2019-09-24,18.459999084472656,47.279998779296875,8.949403762817383,26.718280792236328,32.31206130981445
2019-09-25,18.6200008392334,48.5,8.937236785888672,26.786865234375,32.274009704589844
2019-09-26,18.219999313354492,49.869998931884766,8.900727272033691,27.13958168029785,32.50522994995117
2019-09-27,18.1299991607666,49.619998931884766,8.956707000732422,27.100391387939453,32.90913391113281
2019-09-30,17.90999984741211,49.709999084472656,9.015120506286621,26.992616653442383,33.067176818847656
2019-10-01,17.84000015258789,48.939998626708984,9.114909172058105,26.95342445373535,32.70718002319336
2019-10-02,17.469999313354492,47.90999984741211,8.88369083404541,26.179407119750977,32.17156982421875
2019-10-03,17.950000762939453,49.88999938964844,9.078400611877441,26.19900131225586,31.258405685424805
2019-10-04,17.719999313354492,50.95000076293945,9.438615798950195,25.973655700683594,31.91693878173828
2019-10-07,17.34000015258789,50.59000015258789,9.346128463745117,25.640533447265625,30.907188415527344
2019-10-08,17.010000228881836,50.20000076293945,9.266536712646484,25.493572235107422,31.153039932250977
2019-10-09,17.100000381469727,49.5,9.668899536132812,25.98345375061035,31.56572151184082
2019-10-10,17.049999237060547,49.68000030517578,9.495760917663574,26.19900131225586,31.460355758666992
2019-10-11,17.270000457763672,50.400001525878906,9.876177787780762,26.70848274230957,31.925722122192383
2019-10-14,17.350000381469727,51.18000030517578,10.283415794372559,26.757469177246094,32.364742279052734
2019-10-15,17.5,51.209999084472656,10.193188667297363,27.041603088378906,32.47010803222656
2019-10-16,17.450000762939453,51.29999923706055,10.427291870117188,27.364927291870117,32.31206130981445
2019-10-17,17.639999389648438,51.2599983215332,10.527271270751953,27.100391387939453,32.90034866333008
2019-10-18,17.530000686645508,50.9900016784668,10.485816955566406,27.041603088378906,32.715965270996094
2019-10-21,17.8799991607666,51.349998474121094,10.51020336151123,27.20816421508789,33.93644714355469
2019-10-22,17.950000762939453,52.9900016784668,10.661393165588379,27.99197769165039,34.419368743896484
2019-10-23,17.8700008392334,52.150001525878906,10.605307579040527,28.36429214477539,34.375465393066406
2019-10-24,17.989999771118164,52.900001525878906,10.546780586242676,27.747037887573242,34.15595626831055
2019-10-25,17.729999542236328,52.540000915527344,10.241960525512695,28.658218383789062,33.9803466796875
2019-10-28,17.829999923706055,53.15999984741211,10.405344009399414,29.001140594482422,33.92766571044922
2019-10-29,17.790000915527344,53.5,10.034683227539062,29.21668815612793,33.190101623535156
2019-10-30,17.649999618530273,53.63999938964844,10.734550476074219,29.47142791748047,32.794986724853516
2019-10-31,17.530000686645508,52.52000045776367,10.885741233825684,29.775156021118164,33.18132781982422
2019-11-01,17.719999313354492,53.54999923706055,11.507574081420898,29.814346313476562,33.67302703857422
2019-11-04,18.010000228881836,53.5,10.966214179992676,29.74576187133789,33.92766571044922
2019-11-05,18.190000534057617,53.369998931884766,10.73942756652832,29.050128936767578,33.9803466796875
2019-11-06,18.049999237060547,51.72999954223633,11.022299766540527,29.10891342163086,33.37449645996094
2019-11-07,18.290000915527344,52.4900016784668,10.778444290161133,30.274837493896484,31.91693878173828
2019-11-08,18.079999923706055,50.91999816894531,10.683340072631836,29.412643432617188,30.819379806518555
2019-11-11,17.799999237060547,50.45000076293945,10.978407859802246,29.833942413330078,32.00474166870117
2019-11-12,17.190000534057617,48.5099983215332,10.583359718322754,29.608013153076172,32.110107421875
2019-11-13,17.3700008392334,48.130001068115234,10.36388874053955,29.48965835571289,32.057430267333984
2019-11-14,17.290000915527344,50.099998474121094,10.790637969970703,28.897891998291016,32.882789611816406
2019-11-18,17.350000381469727,50.900001525878906,10.968652725219727,28.6809139251709,31.987180709838867
2019-11-19,17.399999618530273,50.4900016784668,10.856477737426758,28.385028839111328,32.50216293334961
2019-11-21,17.600000381469727,52.20000076293945,10.973528861999512,29.440345764160156,33.14690399169922
2019-11-22,18.110000610351562,54.66999816894531,11.093019485473633,29.568559646606445,33.235225677490234
2019-11-25,18.020000457763672,53.84000015258789,10.80282974243164,29.321990966796875,33.129241943359375
2019-11-26,17.93000030517578,51.400001525878906,10.49557113647461,28.789403915405273,32.60814666748047
2019-11-27,17.979999542236328,50.9900016784668,11.119843482971191,28.927480697631836,32.696468353271484
2019-11-28,17.93000030517578,52.75,11.119843482971191,29.124736785888672,33.20873260498047
2019-11-29,18.0,53.099998474121094,10.98084545135498,28.74995231628418,32.79362487792969
2019-12-02,18.450000762939453,52.939998626708984,10.954021453857422,28.671049118041992,32.85544967651367
2019-12-03,18.5,53.5,10.873547554016113,28.58228302001953,32.873111724853516
2019-12-04,18.3799991607666,53.40999984741211,10.746743202209473,29.252952575683594,32.590484619140625
2019-12-05,18.40999984741211,53.40999984741211,10.946704864501953,29.637598037719727,32.85544967651367
2019-12-06,18.559999465942383,54.70000076293945,11.071072578430176,29.933483123779297,32.74063491821289
2019-12-09,18.5,54.709999084472656,11.180807113647461,29.7954044342041,32.51982498168945
2019-12-10,18.43000030517578,53.599998474121094,11.363698959350586,30.022247314453125,32.54632568359375
2019-12-11,18.56999969482422,54.63999938964844,11.602678298950195,29.982797622680664,32.44916915893555
2019-12-12,18.81999969482422,55.06999969482422,11.663642883300781,30.544973373413086,33.15574264526367
2019-12-13,19.030000686645508,56.86000061035156,11.966023445129395,29.568559646606445,32.39617919921875
2019-12-16,18.959999084472656,57.27000045776367,12.022110939025879,29.00638198852539,32.44916915893555
2019-12-17,19.15999984741211,56.869998931884766,11.675835609436035,29.440345764160156,32.873111724853516
2019-12-18,19.420000076293945,57.61000061035156,11.834341049194336,30.12087631225586,33.74748992919922
